iter,rho,rhou,rhov,E,time
1,1.0,1.0,1.0,1.0,7456.993818283081
2,0.4672994924041166,1.1508825543274521,1.0687802486693736,0.47228269127025185,4.101037979125977
3,0.5013585213383711,0.9790568236072431,0.7251538674059567,0.5053421137938855,3.5898685455322266
4,0.46175102563180714,0.843728059831942,0.6781664515942829,0.46772952443786386,3.421306610107422
5,0.35022529977810496,0.8195607077907291,0.6254494254840358,0.3518462243879311,3.290414810180664
6,0.3760873822738087,0.7342987864905091,0.5686233520603674,0.37700710294636386,3.2308101654052734
7,0.3582388105751171,0.6982982592416349,0.6052814055438044,0.35903839019203526,3.41033935546875
8,0.3739681680690182,0.7176605995176767,0.5976613363171929,0.37533116798075644,3.885030746459961
9,0.37494168225791674,0.7413894437026979,0.5957547788049822,0.37687181236728773,3.2339096069335938
10,0.3668818794266317,0.7459011878250139,0.5908284848197439,0.36906371968222473,3.1588077545166016
11,0.35755766293428265,0.7492446710656898,0.5867223426066612,0.3595238191838981,3.200531005859375
12,0.3469246078872544,0.748837514662064,0.5638620294838609,0.3483647042145296,3.4668445587158203
13,0.336334852334846,0.7397535937071619,0.5289937169806329,0.33744209141271575,3.195524215698242
14,0.3220927140566495,0.719667233358767,0.5007374379690207,0.3229697810672147,3.368377685546875
15,0.3049066155188127,0.6969343366213441,0.4688894146312814,0.30576172682627395,3.4978389739990234
16,0.2862296577718409,0.6779051455685411,0.42765540593127094,0.2872226904520918,3.5228729248046875
17,0.2697019927820209,0.658297990273572,0.3923302256591351,0.27082509728709975,3.4291744232177734
18,0.25477372601311277,0.6431960271438808,0.36915562331979246,0.2559369060874116,3.2587051391601562
19,0.23838092251581874,0.6205336652979702,0.3467000728237492,0.239547557084036,3.228902816772461
20,0.22487428384768127,0.5989393447065169,0.32535966948282674,0.2262483665097858,3.670930862426758
21,0.2162371901673088,0.5876359872217197,0.3084699908343818,0.21785022346774813,3.5104751586914062
22,0.20531258881569267,0.559683550384363,0.28828380232969586,0.20696377775861674,3.1332969665527344
23,0.19451851296225273,0.5254298512171413,0.2652463039677402,0.19590080518444283,3.2205581665039062
24,0.18890209024380106,0.5042104352763764,0.25026372333242847,0.19011460641999253,3.0951499938964844
25,0.18176605173892438,0.47962394622189847,0.24445484441471055,0.1828843516233784,3.132343292236328
26,0.1730465617544319,0.4602381750279794,0.23726845573985983,0.17400392219497646,3.293275833129883
27,0.16918188663547856,0.44678654265106543,0.22226970641916852,0.1698355965423183,3.2792091369628906
28,0.16834454140500854,0.4192846867661475,0.2066742915349873,0.16848117158496412,3.1909942626953125
29,0.16889378097929564,0.39298480297342453,0.20021283468038834,0.1685257537102756,3.4172534942626953
30,0.17062584982729032,0.3816762353939675,0.19939717234556326,0.1701502109630508,3.2646656036376953
31,0.16992082139015294,0.3725927013664588,0.19916453695250633,0.16936760258138647,3.7965774536132812
32,0.1680049292125039,0.36466822814916083,0.20091757642754135,0.16720713526062697,3.336191177368164
33,0.16867518165479703,0.35578851374431425,0.20170012199244028,0.1676713325445747,3.1549930572509766
34,0.17009401495152637,0.34368852659426496,0.19911707055709388,0.16895358142833056,3.159046173095703
35,0.1685078748837178,0.3408094377441864,0.19841724383547266,0.16727922470909032,3.437042236328125
36,0.1636367894676212,0.3456854104332981,0.20252712445681567,0.16232084283399423,3.2362937927246094
37,0.16027622664945806,0.3421693840371115,0.20693428664622215,0.1589201583854156,3.230571746826172
38,0.1620207026957424,0.33144342646795366,0.2072013399221379,0.1607817825451298,3.5047531127929688
39,0.163955020619484,0.3280176828025589,0.20454665814709097,0.16286757998331128,3.283262252807617
40,0.16216701752890664,0.33207240551956557,0.2031744315959697,0.16113585688883075,3.914356231689453
41,0.16035218572063376,0.3301437285466894,0.20342129226800185,0.15932433914967095,3.376007080078125
42,0.16145168395699072,0.31902718514891726,0.20158283812700498,0.1604389908101406,3.301858901977539
43,0.1631003528934914,0.30967567548581093,0.1969122427393812,0.16213088294644357,3.1037330627441406
44,0.16216436656195649,0.31060452694457974,0.19310730219962235,0.1612675943070602,3.1557083129882812
45,0.1584545126050959,0.317212342527075,0.19144684370203888,0.15764952348787253,3.213167190551758
46,0.15442123380606212,0.32103032312565005,0.188882942381397,0.15369832957776894,3.1735897064208984
47,0.15106025577862184,0.3219302559589089,0.184945824772308,0.1503708532889024,3.1626224517822266
48,0.14677206210045377,0.32596965132097144,0.18228656317798203,0.14601494377520843,3.2300949096679688
49,0.14120865680357225,0.33584345502269336,0.18096162483827116,0.14029910277565283,3.3876895904541016
50,0.13581535506639175,0.34868224942899034,0.18033687929425007,0.13474550830156465,3.8657188415527344
51,0.13142530872979005,0.3606978345250788,0.18306123733778262,0.13020387135346076,4.349946975708008
52,0.12797223300188193,0.37081997917125115,0.19068367393581015,0.12660373249917145,3.596067428588867
53,0.12483325788364509,0.3799587187208113,0.2001539665361566,0.12333891360761533,3.4019947052001953
54,0.12113910144866273,0.3877404772593224,0.20787796525545618,0.11953887255845258,3.2241344451904297
55,0.11716388860205594,0.3917481609029716,0.21308146952104054,0.11547519625388487,3.2172203063964844
56,0.11452015738552704,0.39011025822984646,0.21664115334466358,0.11274858958816723,3.2083988189697266
57,0.11449839154644322,0.38297300910254867,0.21894075504806404,0.11262061303748734,3.120899200439453
58,0.11707978590300842,0.3715606046774406,0.21965353013634129,0.11508305496806565,3.2091140747070312
59,0.12127255394640109,0.3576174484168516,0.21886392864957552,0.11921000872555836,3.308534622192383
60,0.12579282755161691,0.34355837658687327,0.2171669304764026,0.12377988823222205,3.147602081298828
61,0.12980632736952144,0.33136491788013556,0.21479221520690578,0.12795588098962118,3.1032562255859375
62,0.1332547748486437,0.32149854461006117,0.2116638563090661,0.13161754233891898,3.5207271575927734
63,0.13650921349203352,0.3134289805095573,0.20785793794728802,0.13507783051499603,3.092050552368164
64,0.13992587759338462,0.30622005962231946,0.20325569711427527,0.13867544177009664,4.163265228271484
65,0.1435150827908752,0.29874808527483776,0.19764584982173056,0.14242167143005668,3.391742706298828
66,0.14679629339197311,0.29082989544091964,0.19166226321868562,0.14583716755275755,3.2417774200439453
67,0.1492901981136715,0.2839825139369634,0.18666882826130543,0.1484653418411442,3.2134056091308594
68,0.15118933024272505,0.2799904516037063,0.1833714766617502,0.15054348343658758,3.35693359375
69,0.1531142209121764,0.27880284815853973,0.18138861814123122,0.15269928366972038,3.5507678985595703
70,0.15513367783536883,0.27855682725858244,0.1802277109813199,0.15493312021851985,3.0851364135742188
